 30%|███       | 60/200 [16:40<38:28, 16.49s/it]epoch:59 LOSS:0.000392  mean_loss:0.000064  std_loss:0.000176  weights_loss:0.001519  LR:0.000010
 30%|███       | 61/200 [16:58<38:57, 16.82s/it]epoch:60 LOSS:0.000391  mean_loss:0.000064  std_loss:0.000175  weights_loss:0.001519  LR:0.000008
 31%|███       | 62/200 [17:15<38:41, 16.82s/it]epoch:61 LOSS:0.000385  mean_loss:0.000062  std_loss:0.000171  weights_loss:0.001519  LR:0.000008
 32%|███▏      | 63/200 [17:31<38:21, 16.80s/it]epoch:62 LOSS:0.000383  mean_loss:0.000060  std_loss:0.000171  weights_loss:0.001519  LR:0.000008
 32%|███▏      | 64/200 [17:49<39:01, 17.22s/it]epoch:63 LOSS:0.000383  mean_loss:0.000061  std_loss:0.000171  weights_loss:0.001519  LR:0.000007
 32%|███▎      | 65/200 [18:06<38:13, 16.99s/it]epoch:64 LOSS:0.000378  mean_loss:0.000058  std_loss:0.000168  weights_loss:0.001519  LR:0.000007
 33%|███▎      | 66/200 [18:22<37:32, 16.81s/it]epoch:65 LOSS:0.000376  mean_loss:0.000058  std_loss:0.000167  weights_loss:0.001519  LR:0.000007
 34%|███▎      | 67/200 [18:40<37:43, 17.02s/it]epoch:66 LOSS:0.000377  mean_loss:0.000058  std_loss:0.000167  weights_loss:0.001519  LR:0.000005
 34%|███▍      | 68/200 [18:57<37:37, 17.10s/it]epoch:67 LOSS:0.000373  mean_loss:0.000056  std_loss:0.000165  weights_loss:0.001519  LR:0.000005
 34%|███▍      | 69/200 [19:13<36:45, 16.84s/it]epoch:68 LOSS:0.000370  mean_loss:0.000055  std_loss:0.000163  weights_loss:0.001519  LR:0.000005
 35%|███▌      | 70/200 [19:29<35:38, 16.45s/it]epoch:69 LOSS:0.000370  mean_loss:0.000055  std_loss:0.000163  weights_loss:0.001519  LR:0.000005
 36%|███▌      | 71/200 [19:45<35:03, 16.31s/it]epoch:70 LOSS:0.000370  mean_loss:0.000055  std_loss:0.000163  weights_loss:0.001519  LR:0.000005
 36%|███▌      | 72/200 [20:02<35:06, 16.46s/it]epoch:71 LOSS:0.000369  mean_loss:0.000055  std_loss:0.000163  weights_loss:0.001519  LR:0.000005
 36%|███▋      | 73/200 [20:17<33:56, 16.03s/it]epoch:72 LOSS:0.000369  mean_loss:0.000055  std_loss:0.000162  weights_loss:0.001519  LR:0.000005
 37%|███▋      | 74/200 [20:31<32:51, 15.64s/it]epoch:73 LOSS:0.000369  mean_loss:0.000054  std_loss:0.000162  weights_loss:0.001519  LR:0.000005
 38%|███▊      | 75/200 [20:48<32:58, 15.83s/it]epoch:74 LOSS:0.000367  mean_loss:0.000054  std_loss:0.000161  weights_loss:0.001519  LR:0.000005
 38%|███▊      | 76/200 [21:04<32:45, 15.85s/it]epoch:75 LOSS:0.000367  mean_loss:0.000054  std_loss:0.000161  weights_loss:0.001519  LR:0.000004
 38%|███▊      | 77/200 [21:21<33:19, 16.26s/it]epoch:76 LOSS:0.000363  mean_loss:0.000052  std_loss:0.000159  weights_loss:0.001519  LR:0.000004
 39%|███▉      | 78/200 [21:38<33:27, 16.46s/it]epoch:77 LOSS:0.000362  mean_loss:0.000051  std_loss:0.000158  weights_loss:0.001519  LR:0.000004
 40%|███▉      | 79/200 [21:53<32:37, 16.18s/it]epoch:78 LOSS:0.000361  mean_loss:0.000051  std_loss:0.000158  weights_loss:0.001519  LR:0.000004
 40%|████      | 80/200 [22:09<32:20, 16.17s/it]epoch:79 LOSS:0.000361  mean_loss:0.000052  std_loss:0.000158  weights_loss:0.001519  LR:0.000004
 40%|████      | 81/200 [22:26<32:06, 16.19s/it]epoch:80 LOSS:0.000361  mean_loss:0.000051  std_loss:0.000158  weights_loss:0.001519  LR:0.000004
 41%|████      | 82/200 [22:42<31:49, 16.18s/it]epoch:81 LOSS:0.000360  mean_loss:0.000051  std_loss:0.000157  weights_loss:0.001519  LR:0.000004
 42%|████▏     | 83/200 [22:58<31:45, 16.29s/it]epoch:82 LOSS:0.000359  mean_loss:0.000051  std_loss:0.000157  weights_loss:0.001519  LR:0.000004
 42%|████▏     | 84/200 [23:14<31:05, 16.08s/it]epoch:83 LOSS:0.000359  mean_loss:0.000051  std_loss:0.000157  weights_loss:0.001519  LR:0.000003
 42%|████▎     | 85/200 [23:31<31:18, 16.34s/it]epoch:84 LOSS:0.000356  mean_loss:0.000049  std_loss:0.000155  weights_loss:0.001519  LR:0.000003
 43%|████▎     | 86/200 [23:47<30:53, 16.26s/it]epoch:85 LOSS:0.000355  mean_loss:0.000049  std_loss:0.000154  weights_loss:0.001519  LR:0.000003
 44%|████▎     | 87/200 [24:03<30:29, 16.19s/it]epoch:86 LOSS:0.000354  mean_loss:0.000048  std_loss:0.000154  weights_loss:0.001519  LR:0.000003
 44%|████▍     | 88/200 [24:20<30:35, 16.39s/it]epoch:87 LOSS:0.000354  mean_loss:0.000048  std_loss:0.000154  weights_loss:0.001519  LR:0.000003
 44%|████▍     | 89/200 [24:36<30:14, 16.35s/it]epoch:88 LOSS:0.000354  mean_loss:0.000048  std_loss:0.000154  weights_loss:0.001519  LR:0.000003
 45%|████▌     | 90/200 [24:55<31:14, 17.04s/it]epoch:89 LOSS:0.000354  mean_loss:0.000048  std_loss:0.000154  weights_loss:0.001519  LR:0.000003
 46%|████▌     | 91/200 [25:11<30:46, 16.94s/it]epoch:90 LOSS:0.000351  mean_loss:0.000047  std_loss:0.000152  weights_loss:0.001519  LR:0.000002
 46%|████▌     | 92/200 [25:28<30:28, 16.93s/it]epoch:91 LOSS:0.000349  mean_loss:0.000046  std_loss:0.000151  weights_loss:0.001519  LR:0.000002
 46%|████▋     | 93/200 [25:45<29:59, 16.82s/it]epoch:92 LOSS:0.000348  mean_loss:0.000046  std_loss:0.000151  weights_loss:0.001519  LR:0.000002
 47%|████▋     | 94/200 [26:01<29:18, 16.59s/it]epoch:93 LOSS:0.000348  mean_loss:0.000046  std_loss:0.000151  weights_loss:0.001519  LR:0.000002
 48%|████▊     | 95/200 [26:17<28:29, 16.28s/it]epoch:94 LOSS:0.000348  mean_loss:0.000046  std_loss:0.000151  weights_loss:0.001519  LR:0.000002
 48%|████▊     | 96/200 [26:32<27:54, 16.10s/it]epoch:95 LOSS:0.000348  mean_loss:0.000046  std_loss:0.000150  weights_loss:0.001519  LR:0.000002
 48%|████▊     | 97/200 [26:49<27:46, 16.18s/it]epoch:96 LOSS:0.000347  mean_loss:0.000046  std_loss:0.000150  weights_loss:0.001519  LR:0.000002
 49%|████▉     | 98/200 [27:05<27:42, 16.30s/it]epoch:97 LOSS:0.000347  mean_loss:0.000046  std_loss:0.000150  weights_loss:0.001519  LR:0.000002
 50%|████▉     | 99/200 [27:21<27:16, 16.20s/it]epoch:98 LOSS:0.000347  mean_loss:0.000045  std_loss:0.000150  weights_loss:0.001519  LR:0.000002
 50%|█████     | 100/200 [27:37<26:52, 16.12s/it]epoch:99 LOSS:0.000347  mean_loss:0.000045  std_loss:0.000150  weights_loss:0.001519  LR:0.000002
 50%|█████     | 101/200 [27:54<27:11, 16.48s/it]epoch:100 LOSS:0.000346  mean_loss:0.000045  std_loss:0.000149  weights_loss:0.001519  LR:0.000002
 51%|█████     | 102/200 [28:10<26:41, 16.34s/it]epoch:101 LOSS:0.000346  mean_loss:0.000045  std_loss:0.000149  weights_loss:0.001519  LR:0.000002
 52%|█████▏    | 103/200 [28:26<26:04, 16.13s/it]epoch:102 LOSS:0.000346  mean_loss:0.000045  std_loss:0.000149  weights_loss:0.001519  LR:0.000002
 52%|█████▏    | 104/200 [28:43<26:06, 16.32s/it]epoch:103 LOSS:0.000345  mean_loss:0.000045  std_loss:0.000149  weights_loss:0.001519  LR:0.000002
 52%|█████▎    | 105/200 [28:59<25:51, 16.33s/it]epoch:104 LOSS:0.000345  mean_loss:0.000044  std_loss:0.000149  weights_loss:0.001519  LR:0.000002
 53%|█████▎    | 106/200 [29:16<25:41, 16.40s/it]epoch:105 LOSS:0.000345  mean_loss:0.000044  std_loss:0.000148  weights_loss:0.001519  LR:0.000002
 54%|█████▎    | 107/200 [29:32<25:16, 16.31s/it]epoch:106 LOSS:0.000343  mean_loss:0.000044  std_loss:0.000148  weights_loss:0.001519  LR:0.000002
 54%|█████▍    | 108/200 [29:48<24:55, 16.26s/it]epoch:107 LOSS:0.000343  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 55%|█████▍    | 109/200 [30:04<24:45, 16.33s/it]epoch:108 LOSS:0.000343  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 55%|█████▌    | 110/200 [30:20<24:19, 16.22s/it]epoch:109 LOSS:0.000342  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 56%|█████▌    | 111/200 [30:36<23:34, 15.89s/it]epoch:110 LOSS:0.000342  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 56%|█████▌    | 112/200 [30:52<23:22, 15.94s/it]epoch:111 LOSS:0.000342  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 56%|█████▋    | 113/200 [31:08<23:27, 16.17s/it]epoch:112 LOSS:0.000342  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 57%|█████▋    | 114/200 [31:25<23:30, 16.40s/it]epoch:113 LOSS:0.000342  mean_loss:0.000043  std_loss:0.000147  weights_loss:0.001519  LR:0.000002
 57%|█████▊    | 115/200 [31:41<22:58, 16.22s/it]epoch:114 LOSS:0.000341  mean_loss:0.000043  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 58%|█████▊    | 116/200 [31:57<22:32, 16.10s/it]epoch:115 LOSS:0.000341  mean_loss:0.000043  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 58%|█████▊    | 117/200 [32:13<22:21, 16.17s/it]epoch:116 LOSS:0.000341  mean_loss:0.000043  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 59%|█████▉    | 118/200 [32:28<21:43, 15.89s/it]epoch:117 LOSS:0.000340  mean_loss:0.000043  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 60%|█████▉    | 119/200 [32:46<22:00, 16.30s/it]epoch:118 LOSS:0.000340  mean_loss:0.000043  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 60%|██████    | 120/200 [33:01<21:20, 16.00s/it]epoch:119 LOSS:0.000340  mean_loss:0.000042  std_loss:0.000146  weights_loss:0.001519  LR:0.000002
 60%|██████    | 121/200 [33:18<21:19, 16.19s/it]epoch:120 LOSS:0.000340  mean_loss:0.000042  std_loss:0.000146  weights_loss:0.001519  LR:0.000001
 61%|██████    | 122/200 [33:33<20:52, 16.06s/it]epoch:121 LOSS:0.000339  mean_loss:0.000042  std_loss:0.000145  weights_loss:0.001519  LR:0.000001
 62%|██████▏   | 123/200 [33:50<20:45, 16.18s/it]epoch:122 LOSS:0.000338  mean_loss:0.000042  std_loss:0.000145  weights_loss:0.001519  LR:0.000001
 62%|██████▏   | 124/200 [34:06<20:23, 16.10s/it]epoch:123 LOSS:0.000338  mean_loss:0.000042  std_loss:0.000145  weights_loss:0.001519  LR:0.000001
 62%|██████▎   | 125/200 [34:22<20:08, 16.11s/it]epoch:124 LOSS:0.000338  mean_loss:0.000042  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 63%|██████▎   | 126/200 [34:39<20:07, 16.32s/it]epoch:125 LOSS:0.000338  mean_loss:0.000042  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 64%|██████▎   | 127/200 [34:55<19:47, 16.26s/it]epoch:126 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 64%|██████▍   | 128/200 [35:10<19:08, 15.95s/it]epoch:127 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 64%|██████▍   | 129/200 [35:25<18:40, 15.79s/it]epoch:128 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 65%|██████▌   | 130/200 [35:42<18:31, 15.88s/it]epoch:129 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 66%|██████▌   | 131/200 [35:57<18:08, 15.77s/it]epoch:130 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 66%|██████▌   | 132/200 [36:13<17:54, 15.81s/it]epoch:131 LOSS:0.000337  mean_loss:0.000041  std_loss:0.000144  weights_loss:0.001519  LR:0.000001
 66%|██████▋   | 133/200 [36:29<17:42, 15.86s/it]epoch:132 LOSS:0.000336  mean_loss:0.000041  std_loss:0.000143  weights_loss:0.001519  LR:0.000001
 67%|██████▋   | 134/200 [36:45<17:30, 15.92s/it]epoch:133 LOSS:0.000336  mean_loss:0.000041  std_loss:0.000143  weights_loss:0.001519  LR:0.000001
 68%|██████▊   | 135/200 [37:01<17:19, 16.00s/it]epoch:134 LOSS:0.000336  mean_loss:0.000041  std_loss:0.000143  weights_loss:0.001519  LR:0.000001
 68%|██████▊   | 136/200 [37:18<17:15, 16.19s/it]epoch:135 LOSS:0.000336  mean_loss:0.000041  std_loss:0.000143  weights_loss:0.001519  LR:0.000001
 68%|██████▊   | 137/200 [37:35<17:18, 16.48s/it]epoch:136 LOSS:0.000335  mean_loss:0.000041  std_loss:0.000143  weights_loss:0.001519  LR:0.000001
 69%|██████▉   | 138/200 [37:51<17:02, 16.49s/it]epoch:137 LOSS:0.000335  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 70%|██████▉   | 139/200 [38:07<16:22, 16.10s/it]epoch:138 LOSS:0.000335  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 70%|███████   | 140/200 [38:22<15:59, 15.98s/it]epoch:139 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 70%|███████   | 141/200 [38:37<15:22, 15.64s/it]epoch:140 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 71%|███████   | 142/200 [38:53<15:01, 15.54s/it]epoch:141 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 72%|███████▏  | 143/200 [39:08<14:44, 15.52s/it]epoch:142 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 72%|███████▏  | 144/200 [39:23<14:24, 15.44s/it]epoch:143 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
 72%|███████▎  | 145/200 [39:39<14:18, 15.61s/it]epoch:144 LOSS:0.000334  mean_loss:0.000040  std_loss:0.000142  weights_loss:0.001519  LR:0.000001
